,date,hora,Year,DOY,Hour,Minute,Lat,Lon,AOD_Type,AOD_047,AOD_055,AOD_Uncertainty,QA_AOD,timestamp
11,2021003,1845,2021,3,18,45,34.27083333,-118.2812213,T,0.21643,0.15787,0.0169,0,20210031845
12,2021003,2020,2021,3,20,20,NA,NA,A,NA,NA,NA,NA,20210032020
13,2021003,2020,2021,3,20,20,NA,NA,T,NA,NA,NA,NA,20210032020
14,2021003,2200,2021,3,22,0,NA,NA,A,NA,NA,NA,NA,20210032200
15,2021004,1750,2021,4,17,50,NA,NA,T,NA,NA,NA,NA,20210041750
16,2021004,1925,2021,4,19,25,NA,NA,A,NA,NA,NA,NA,20210041925
17,2021004,1925,2021,4,19,25,34.27083333,-118.2812213,T,0.11806,0.08576,0.0045,0,20210041925
18,2021004,2105,2021,4,21,5,34.27083333,-118.2812213,A,0.22784,0.16628,0.0172,0,20210042105
19,2021005,1830,2021,5,18,30,34.27083333,-118.2207168,T,0.17967,0.13091,0.0138,0,20210051830
20,2021005,2010,2021,5,20,10,NA,NA,A,NA,NA,NA,NA,20210052010
21,2021005,2010,2021,5,20,10,NA,NA,T,NA,NA,NA,NA,20210052010
22,2021005,2150,2021,5,21,50,34.27083333,-118.2812213,A,0.17536,0.12779,0.0066,0,20210052150
23,2021006,1735,2021,6,17,35,NA,NA,T,NA,NA,NA,NA,20210061735
24,2021006,1915,2021,6,19,15,34.27083333,-118.2812213,T,0.07742,0.05613,0.0068,0,20210061915
25,2021006,2055,2021,6,20,55,34.27083333,-118.1904646,A,0.13493,0.09815,0.0121,0,20210062055
26,2021006,2230,2021,6,22,30,NA,NA,A,NA,NA,NA,NA,20210062230
27,2021007,1820,2021,7,18,20,34.27083333,-118.0492875,T,0.14089,0.1025,0.0112,0,20210071820
28,2021007,1955,2021,7,19,55,NA,NA,A,NA,NA,NA,NA,20210071955
29,2021007,1955,2021,7,19,55,NA,NA,T,NA,NA,NA,NA,20210071955
30,2021007,2135,2021,7,21,35,34.27083333,-118.2005487,A,0.22044,0.16089,0.0088,0,20210072135
31,2021008,1725,2021,8,17,25,NA,NA,T,NA,NA,NA,NA,20210081725
32,2021008,1900,2021,8,19,0,34.27083333,-118.2812213,T,0.12333,0.0896,0.0108,0,20210081900
33,2021008,2040,2021,8,20,40,34.27083333,-118.2812213,A,0.08517,0.06178,0.0087,0,20210082040
34,2021008,2220,2021,8,22,20,NA,NA,A,NA,NA,NA,NA,20210082220
35,2021009,1805,2021,9,18,5,34.2625,-118.0476735,T,0.17795,0.1295,0.008,0,20210091805
36,2021009,1945,2021,9,19,45,NA,NA,A,NA,NA,NA,NA,20210091945
37,2021009,1945,2021,9,19,45,NA,NA,T,NA,NA,NA,NA,20210091945
38,2021009,2125,2021,9,21,25,34.27083333,-118.2812213,A,0.11502,0.08358,0.0141,0,20210092125
39,2021010,1710,2021,10,17,10,NA,NA,T,NA,NA,NA,NA,20210101710
40,2021010,1850,2021,10,18,50,NA,NA,T,NA,NA,NA,NA,20210101850
41,2021010,2025,2021,10,20,25,NA,NA,T,NA,NA,NA,NA,20210102025
42,2021010,2030,2021,10,20,30,NA,NA,A,NA,NA,NA,NA,20210102030
43,2021010,2205,2021,10,22,5,NA,NA,A,NA,NA,NA,NA,20210102205
44,2021011,1755,2021,11,17,55,34.27083333,-118.2812213,T,0.06916,0.0501,0.0054,0,20210111755
45,2021011,1930,2021,11,19,30,NA,NA,A,NA,NA,NA,NA,20210111930
46,2021011,1930,2021,11,19,30,34.27083333,-118.2812213,T,0.03657,0.02642,0.0039,0,20210111930
47,2021011,2110,2021,11,21,10,34.27083333,-118.2812213,A,0.07772,0.05638,0.0181,0,20210112110
48,2021012,1700,2021,12,17,0,NA,NA,T,NA,NA,NA,NA,20210121700
49,2021012,1840,2021,12,18,40,34.27083333,-118.119876,T,0.19806,0.14432,0.0179,0,20210121840
50,2021012,2015,2021,12,20,15,NA,NA,A,NA,NA,NA,NA,20210122015
51,2021012,2015,2021,12,20,15,NA,NA,T,NA,NA,NA,NA,20210122015
52,2021012,2155,2021,12,21,55,NA,NA,A,NA,NA,NA,NA,20210122155
53,2021013,1745,2021,13,17,45,NA,NA,T,NA,NA,NA,NA,20210131745
54,2021013,1920,2021,13,19,20,NA,NA,T,NA,NA,NA,NA,20210131920
55,2021013,2100,2021,13,21,0,NA,NA,A,NA,NA,NA,NA,20210132100
56,2021013,2235,2021,13,22,35,NA,NA,A,NA,NA,NA,NA,20210132235
57,2021014,1825,2021,14,18,25,34.27083333,-118.2812213,T,0.09786,0.07105,0.0141,0,20210141825
58,2021014,2000,2021,14,20,0,NA,NA,T,NA,NA,NA,NA,20210142000
59,2021014,2005,2021,14,20,5,NA,NA,A,NA,NA,NA,NA,20210142005
60,2021014,2140,2021,14,21,40,34.27083333,-118.2812213,A,0.04801,0.03474,0.0083,0,20210142140
61,2021015,1730,2021,15,17,30,NA,NA,T,NA,NA,NA,NA,20210151730
62,2021015,1910,2021,15,19,10,34.27083333,-118.2711372,T,0.08485,0.06154,0.0087,0,20210151910
63,2021015,2045,2021,15,20,45,34.27083333,-118.1602123,A,0.07764,0.05631,0.0115,0,20210152045
64,2021015,2225,2021,15,22,25,NA,NA,A,NA,NA,NA,NA,20210152225
65,2021016,1815,2021,16,18,15,34.25416666,-117.9754877,T,0.12188,0.08857,0.0099,0,20210161815
66,2021016,1950,2021,16,19,50,NA,NA,A,NA,NA,NA,NA,20210161950
67,2021016,1950,2021,16,19,50,NA,NA,T,NA,NA,NA,NA,20210161950
68,2021016,2130,2021,16,21,30,34.27083333,-118.2005487,A,0.07553,0.05476,0.0109,0,20210162130
69,2021017,1720,2021,17,17,20,NA,NA,T,NA,NA,NA,NA,20210171720
70,2021017,1855,2021,17,18,55,34.27083333,-118.2812213,T,0.07948,0.05764,0.0138,0,20210171855
71,2021017,2030,2021,17,20,30,NA,NA,T,NA,NA,NA,NA,20210172030
72,2021017,2035,2021,17,20,35,34.27083333,-118.2812213,A,0.03352,0.02422,0.0075,0,20210172035
73,2021017,2210,2021,17,22,10,NA,NA,A,NA,NA,NA,NA,20210172210
74,2021018,1800,2021,18,18,0,34.27083333,-118.2812213,T,0.06823,0.04946,0.0066,0,20210181800
75,2021018,1935,2021,18,19,35,NA,NA,A,NA,NA,NA,NA,20210181935
76,2021018,1940,2021,18,19,40,NA,NA,T,NA,NA,NA,NA,20210181940
77,2021018,2115,2021,18,21,15,34.27083333,-118.2812213,A,0.06503,0.04712,0.0173,0,20210182115
78,2021019,1705,2021,19,17,5,NA,NA,T,NA,NA,NA,NA,20210191705
79,2021019,1845,2021,19,18,45,34.27083333,-118.2610531,T,0.15439,0.11232,0.0177,0,20210191845
80,2021019,2020,2021,19,20,20,NA,NA,A,NA,NA,NA,NA,20210192020
81,2021019,2020,2021,19,20,20,NA,NA,T,NA,NA,NA,NA,20210192020
82,2021019,2200,2021,19,22,0,NA,NA,A,NA,NA,NA,NA,20210192200
83,2021020,1750,2021,20,17,50,NA,NA,T,NA,NA,NA,NA,20210201750
84,2021020,1925,2021,20,19,25,NA,NA,A,NA,NA,NA,NA,20210201925
85,2021020,1925,2021,20,19,25,34.27083333,-118.2812213,T,0.0607,0.044,0.0048,0,20210201925
86,2021020,2105,2021,20,21,5,34.27083333,-118.2812213,A,0.07051,0.0511,0.0194,0,20210202105
87,2021021,1830,2021,21,18,30,34.27083333,-118.2812213,T,0.09709,0.0705,0.0172,0,20210211830
88,2021021,2010,2021,21,20,10,NA,NA,A,NA,NA,NA,NA,20210212010
89,2021021,2010,2021,21,20,10,NA,NA,T,NA,NA,NA,NA,20210212010
90,2021021,2150,2021,21,21,50,34.27083333,-118.2812213,A,0.07626,0.0553,0.0072,0,20210212150
91,2021022,1735,2021,22,17,35,NA,NA,T,NA,NA,NA,NA,20210221735
92,2021022,1915,2021,22,19,15,NA,NA,T,NA,NA,NA,NA,20210221915
93,2021022,2055,2021,22,20,55,NA,NA,A,NA,NA,NA,NA,20210222055
94,2021022,2230,2021,22,22,30,NA,NA,A,NA,NA,NA,NA,20210222230
95,2021023,1820,2021,23,18,20,NA,NA,T,NA,NA,NA,NA,20210231820
96,2021023,1955,2021,23,19,55,NA,NA,A,NA,NA,NA,NA,20210231955
97,2021023,1955,2021,23,19,55,NA,NA,T,NA,NA,NA,NA,20210231955
98,2021023,2135,2021,23,21,35,NA,NA,A,NA,NA,NA,NA,20210232135
99,2021024,1725,2021,24,17,25,NA,NA,T,NA,NA,NA,NA,20210241725
100,2021024,1900,2021,24,19,0,34.27083333,-118.2812213,T,0.22231,0.16216,0.0115,0,20210241900
101,2021024,2040,2021,24,20,40,34.2625,-118.1081719,A,0.19214,0.13992,0.01,0,20210242040
102,2021024,2220,2021,24,22,20,NA,NA,A,NA,NA,NA,NA,20210242220
103,2021025,1805,2021,25,18,5,34.1875,-117.9929777,T,0.21148,0.15422,0.0085,0,20210251805
104,2021025,1945,2021,25,19,45,NA,NA,A,NA,NA,NA,NA,20210251945
105,2021025,1945,2021,25,19,45,NA,NA,T,NA,NA,NA,NA,20210251945
106,2021025,2125,2021,25,21,25,34.07916666,-118.2845294,A,0.29835,0.21815,0.0201,0,20210252125
107,2021026,1710,2021,26,17,10,NA,NA,T,NA,NA,NA,NA,20210261710
108,2021026,1850,2021,26,18,50,34.27083333,-118.2812213,T,0.14138,0.1028,0.0171,0,20210261850
109,2021026,2025,2021,26,20,25,NA,NA,T,NA,NA,NA,NA,20210262025
110,2021026,2030,2021,26,20,30,34.27083333,-118.2812213,A,0.08395,0.0609,0.0066,0,20210262030
111,2021026,2205,2021,26,22,5,NA,NA,A,NA,NA,NA,NA,20210262205
112,2021027,1755,2021,27,17,55,NA,NA,T,NA,NA,NA,NA,20210271755
113,2021027,1930,2021,27,19,30,NA,NA,A,NA,NA,NA,NA,20210271930
114,2021027,1930,2021,27,19,30,34.2125,-118.0078173,T,0.18654,0.13571,0.0041,0,20210271930
115,2021027,2110,2021,27,21,10,34.25416666,-118.0359802,A,0.53064,0.39078,0.0199,0,20210272110
116,2021028,1700,2021,28,17,0,NA,NA,T,NA,NA,NA,NA,20210281700
117,2021028,1840,2021,28,18,40,34.27083333,-118.0392034,T,0.19434,0.14164,0.0189,0,20210281840
118,2021028,2015,2021,28,20,15,34.27083333,-118.2812213,A,0.11964,0.08693,0.0047,0,20210282015
119,2021028,2015,2021,28,20,15,NA,NA,T,NA,NA,NA,NA,20210282015
120,2021028,2155,2021,28,21,55,NA,NA,A,NA,NA,NA,NA,20210282155
121,2021029,1740,2021,29,17,40,NA,NA,T,NA,NA,NA,NA,20210291740
122,2021029,1920,2021,29,19,20,NA,NA,T,NA,NA,NA,NA,20210291920
123,2021029,2100,2021,29,21,0,NA,NA,A,NA,NA,NA,NA,20210292100
124,2021029,2235,2021,29,22,35,NA,NA,A,NA,NA,NA,NA,20210292235
125,2021030,1825,2021,30,18,25,34.27083333,-118.2812213,T,0.19421,0.14156,0.0147,0,20210301825
126,2021030,2000,2021,30,20,0,NA,NA,T,NA,NA,NA,NA,20210302000
127,2021030,2005,2021,30,20,5,NA,NA,A,NA,NA,NA,NA,20210302005
128,2021030,2140,2021,30,21,40,34.27083333,-118.2812213,A,0.11605,0.08432,0.0089,0,20210302140
129,2021031,1730,2021,31,17,30,NA,NA,T,NA,NA,NA,NA,20210311730
130,2021031,1910,2021,31,19,10,NA,NA,T,NA,NA,NA,NA,20210311910
131,2021031,2045,2021,31,20,45,NA,NA,A,NA,NA,NA,NA,20210312045
132,2021031,2225,2021,31,22,25,NA,NA,A,NA,NA,NA,NA,20210312225
133,2021032,1815,2021,32,18,15,NA,NA,T,NA,NA,NA,NA,20210321815
134,2021032,1950,2021,32,19,50,NA,NA,A,NA,NA,NA,NA,20210321950
135,2021032,1950,2021,32,19,50,NA,NA,T,NA,NA,NA,NA,20210321950
136,2021032,2130,2021,32,21,30,NA,NA,A,NA,NA,NA,NA,20210322130
137,2021033,1720,2021,33,17,20,NA,NA,T,NA,NA,NA,NA,20210331720
138,2021033,1855,2021,33,18,55,34.27083333,-118.2812213,T,0.12821,0.09317,0.0157,0,20210331855
139,2021033,2030,2021,33,20,30,NA,NA,T,NA,NA,NA,NA,20210332030
140,2021033,2035,2021,33,20,35,34.27083333,-118.2812213,A,0.09364,0.06796,0.0087,0,20210332035
141,2021033,2210,2021,33,22,10,NA,NA,A,NA,NA,NA,NA,20210332210
142,2021034,1800,2021,34,18,0,34.27083333,-118.2812213,T,0.13577,0.09873,0.0072,0,20210341800
143,2021034,1935,2021,34,19,35,NA,NA,A,NA,NA,NA,NA,20210341935
144,2021034,1940,2021,34,19,40,NA,NA,T,NA,NA,NA,NA,20210341940
145,2021034,2115,2021,34,21,15,34.10416666,-118.0678628,A,0.27147,0.19835,0.0233,0,20210342115
146,2021035,1705,2021,35,17,5,NA,NA,T,NA,NA,NA,NA,20210351705
147,2021035,1845,2021,35,18,45,34.27083333,-118.2812213,T,0.16479,0.12002,0.021,0,20210351845
148,2021035,2020,2021,35,20,20,34.27083333,-118.2812213,A,0.12258,0.08906,0.0061,0,20210352020
149,2021035,2020,2021,35,20,20,NA,NA,T,NA,NA,NA,NA,20210352020
150,2021035,2200,2021,35,22,0,NA,NA,A,NA,NA,NA,NA,20210352200
151,2021036,1750,2021,36,17,50,NA,NA,T,NA,NA,NA,NA,20210361750
152,2021036,1925,2021,36,19,25,NA,NA,A,NA,NA,NA,NA,20210361925
153,2021036,1925,2021,36,19,25,34.27083333,-118.2812213,T,0.06028,0.04364,0.0056,0,20210361925
154,2021036,2105,2021,36,21,5,34.27083333,-118.2812213,A,0.10668,0.07751,0.0216,0,20210362105
155,2021037,1830,2021,37,18,30,34.27083333,-118.2812213,T,0.16339,0.119,0.0191,0,20210371830
156,2021037,2010,2021,37,20,10,NA,NA,A,NA,NA,NA,NA,20210372010
157,2021037,2010,2021,37,20,10,NA,NA,T,NA,NA,NA,NA,20210372010
158,2021037,2150,2021,37,21,50,34.27083333,-118.2812213,A,0.08082,0.05862,0.0083,0,20210372150
159,2021038,1735,2021,38,17,35,NA,NA,T,NA,NA,NA,NA,20210381735
160,2021038,1915,2021,38,19,15,34.27083333,-118.2812213,T,0.11745,0.08533,0.0085,0,20210381915
161,2021038,2055,2021,38,20,55,34.27083333,-118.2812213,A,0.14674,0.10675,0.0179,0,20210382055
162,2021038,2230,2021,38,22,30,NA,NA,A,NA,NA,NA,NA,20210382230
163,2021039,1820,2021,39,18,20,34.27083333,-118.2308009,T,0.27329,0.20008,0.0133,0,20210391820
164,2021039,1955,2021,39,19,55,NA,NA,A,NA,NA,NA,NA,20210391955
165,2021039,1955,2021,39,19,55,NA,NA,T,NA,NA,NA,NA,20210391955
166,2021039,2135,2021,39,21,35,34.27083333,-118.2711372,A,0.22464,0.1639,0.0118,0,20210392135
167,2021040,1725,2021,40,17,25,NA,NA,T,NA,NA,NA,NA,20210401725
168,2021040,1900,2021,40,19,0,NA,NA,T,NA,NA,NA,NA,20210401900
169,2021040,2040,2021,40,20,40,34.2625,-118.0678396,A,0.269,0.19633,0.0124,0,20210402040
170,2021040,2220,2021,40,22,20,NA,NA,A,NA,NA,NA,NA,20210402220
171,2021041,1805,2021,41,18,5,34.27083333,-118.1400442,T,0.24678,0.18014,0.009,0,20210411805
172,2021041,1945,2021,41,19,45,NA,NA,A,NA,NA,NA,NA,20210411945
173,2021041,1945,2021,41,19,45,NA,NA,T,NA,NA,NA,NA,20210411945
174,2021041,2125,2021,41,21,25,34.27083333,-118.2812213,A,0.19463,0.1418,0.0181,0,20210412125
175,2021042,1710,2021,42,17,10,NA,NA,T,NA,NA,NA,NA,20210421710
176,2021042,1850,2021,42,18,50,34.20416666,-118.2279002,T,0.307,0.225,0.0238,0,20210421850
177,2021042,2025,2021,42,20,25,NA,NA,T,NA,NA,NA,NA,20210422025
178,2021042,2030,2021,42,20,30,34.27083333,-118.2812213,A,0.1704,0.12411,0.008,0,20210422030
179,2021042,2205,2021,42,22,5,NA,NA,A,NA,NA,NA,NA,20210422205
180,2021043,1755,2021,43,17,55,34.27083333,-118.0089511,T,0.20657,0.15056,0.0067,0,20210431755
181,2021043,1930,2021,43,19,30,NA,NA,A,NA,NA,NA,NA,20210431930
182,2021043,1930,2021,43,19,30,34.27083333,-118.2812213,T,0.05025,0.03638,0.0051,0,20210431930
183,2021043,2110,2021,43,21,10,34.27083333,-118.2812213,A,0.12066,0.0877,0.0247,0,20210432110
184,2021044,1700,2021,44,17,0,NA,NA,T,NA,NA,NA,NA,20210441700
185,2021044,1835,2021,44,18,35,NA,NA,T,NA,NA,NA,NA,20210441835
186,2021044,2015,2021,44,20,15,NA,NA,A,NA,NA,NA,NA,20210442015
187,2021044,2015,2021,44,20,15,NA,NA,T,NA,NA,NA,NA,20210442015
188,2021044,2155,2021,44,21,55,NA,NA,A,NA,NA,NA,NA,20210442155
189,2021045,1740,2021,45,17,40,NA,NA,T,NA,NA,NA,NA,20210451740
190,2021045,1920,2021,45,19,20,34.27083333,-117.9988671,T,0.08938,0.06482,0.0071,0,20210451920
191,2021045,2100,2021,45,21,0,NA,NA,A,NA,NA,NA,NA,20210452100
192,2021045,2235,2021,45,22,35,NA,NA,A,NA,NA,NA,NA,20210452235
193,2021046,1825,2021,46,18,25,NA,NA,T,NA,NA,NA,NA,20210461825
194,2021046,2000,2021,46,20,0,NA,NA,T,NA,NA,NA,NA,20210462000
195,2021046,2005,2021,46,20,5,NA,NA,A,NA,NA,NA,NA,20210462005
196,2021046,2140,2021,46,21,40,NA,NA,A,NA,NA,NA,NA,20210462140
197,2021047,1730,2021,47,17,30,NA,NA,T,NA,NA,NA,NA,20210471730
198,2021047,1910,2021,47,19,10,NA,NA,T,NA,NA,NA,NA,20210471910
199,2021047,2045,2021,47,20,45,NA,NA,A,NA,NA,NA,NA,20210472045
200,2021047,2225,2021,47,22,25,NA,NA,A,NA,NA,NA,NA,20210472225
201,2021048,1815,2021,48,18,15,34.27083333,-118.2812213,T,0.1539,0.11199,0.0124,0,20210481815
202,2021048,1950,2021,48,19,50,NA,NA,A,NA,NA,NA,NA,20210481950
203,2021048,1950,2021,48,19,50,NA,NA,T,NA,NA,NA,NA,20210481950
204,2021048,2130,2021,48,21,30,34.27083333,-118.2812213,A,0.13249,0.09632,0.0166,0,20210482130
205,2021049,1715,2021,49,17,15,NA,NA,T,NA,NA,NA,NA,20210491715
206,2021049,2030,2021,49,20,30,NA,NA,T,NA,NA,NA,NA,20210492030
207,2021049,2035,2021,49,20,35,34.27083333,-118.2812213,A,0.09619,0.06984,0.0104,0,20210492035
208,2021049,2210,2021,49,22,10,NA,NA,A,NA,NA,NA,NA,20210492210
209,2021050,1800,2021,50,18,0,34.27083333,-118.2812213,T,0.10836,0.07871,0.0083,0,20210501800
210,2021050,1940,2021,50,19,40,NA,NA,A,NA,NA,NA,NA,20210501940
211,2021050,1940,2021,50,19,40,NA,NA,T,NA,NA,NA,NA,20210501940
212,2021050,2115,2021,50,21,15,34.27083333,-118.2812213,A,0.12475,0.09068,0.0246,0,20210502115
213,2021051,1705,2021,51,17,5,NA,NA,T,NA,NA,NA,NA,20210511705
214,2021051,1845,2021,51,18,45,34.27083333,-118.2812213,T,0.14566,0.10599,0.0258,0,20210511845
215,2021051,2020,2021,51,20,20,34.27083333,-118.2812213,A,0.06672,0.04831,0.0072,0,20210512020
216,2021051,2020,2021,51,20,20,NA,NA,T,NA,NA,NA,NA,20210512020
217,2021051,2200,2021,51,22,0,NA,NA,A,NA,NA,NA,NA,20210512200
218,2021052,1750,2021,52,17,50,NA,NA,T,NA,NA,NA,NA,20210521750
219,2021052,1925,2021,52,19,25,NA,NA,A,NA,NA,NA,NA,20210521925
220,2021052,1925,2021,52,19,25,34.27083333,-118.2812213,T,0.05727,0.04146,0.0066,0,20210521925
221,2021052,2105,2021,52,21,5,34.27083333,-118.2812213,A,0.1074,0.078,0.0262,0,20210522105
222,2021053,1830,2021,53,18,30,34.27083333,-118.2812213,T,0.14898,0.10842,0.0228,0,20210531830
223,2021053,2005,2021,53,20,5,NA,NA,T,NA,NA,NA,NA,20210532005
224,2021053,2010,2021,53,20,10,NA,NA,A,NA,NA,NA,NA,20210532010
225,2021053,2150,2021,53,21,50,34.27083333,-118.2812213,A,0.06086,0.04409,0.0095,0,20210532150
226,2021054,1735,2021,54,17,35,NA,NA,T,NA,NA,NA,NA,20210541735
227,2021054,1915,2021,54,19,15,34.27083333,-118.2812213,T,0.05934,0.04299,0.0102,0,20210541915
228,2021054,2055,2021,54,20,55,34.27083333,-118.2812213,A,0.07597,0.05511,0.0217,0,20210542055
229,2021054,2230,2021,54,22,30,NA,NA,A,NA,NA,NA,NA,20210542230
230,2021055,1820,2021,55,18,20,34.27083333,-118.2812213,T,0.16339,0.11894,0.0162,0,20210551820
231,2021055,1955,2021,55,19,55,NA,NA,A,NA,NA,NA,NA,20210551955
232,2021055,1955,2021,55,19,55,NA,NA,T,NA,NA,NA,NA,20210551955
233,2021055,2135,2021,55,21,35,34.27083333,-118.2812213,A,0.14192,0.10321,0.0142,0,20210552135
234,2021056,1725,2021,56,17,25,NA,NA,T,NA,NA,NA,NA,20210561725
235,2021056,1900,2021,56,19,0,34.27083333,-118.2812213,T,0.14861,0.10805,0.0161,0,20210561900
236,2021056,2040,2021,56,20,40,34.27083333,-118.2812213,A,0.11772,0.08552,0.0138,0,20210562040
237,2021056,2220,2021,56,22,20,NA,NA,A,NA,NA,NA,NA,20210562220
238,2021057,1805,2021,57,18,5,34.27083333,-118.2812213,T,0.1279,0.09297,0.0107,0,20210571805
239,2021057,1945,2021,57,19,45,NA,NA,A,NA,NA,NA,NA,20210571945
240,2021057,1945,2021,57,19,45,NA,NA,T,NA,NA,NA,NA,20210571945
241,2021057,2125,2021,57,21,25,34.27083333,-118.2812213,A,0.11815,0.08585,0.0206,0,20210572125
242,2021058,1710,2021,58,17,10,NA,NA,T,NA,NA,NA,NA,20210581710
243,2021058,1850,2021,58,18,50,34.27083333,-118.2812213,T,0.18957,0.13813,0.024,0,20210581850
244,2021058,2025,2021,58,20,25,NA,NA,T,NA,NA,NA,NA,20210582025
245,2021058,2030,2021,58,20,30,34.27083333,-118.2812213,A,0.12567,0.0913,0.0093,0,20210582030
246,2021058,2205,2021,58,22,5,NA,NA,A,NA,NA,NA,NA,20210582205
247,2021059,1755,2021,59,17,55,34.27083333,-117.9786989,T,0.22867,0.167,0.0089,0,20210591755
248,2021059,1930,2021,59,19,30,NA,NA,A,NA,NA,NA,NA,20210591930
249,2021059,1930,2021,59,19,30,34.27083333,-117.9786989,T,0.18094,0.13161,0.0061,0,20210591930
250,2021059,2110,2021,59,21,10,34.27083333,-118.2207168,A,0.33163,0.24298,0.0262,0,20210592110
251,2021060,1700,2021,60,17,0,NA,NA,T,NA,NA,NA,NA,20210601700
252,2021060,1835,2021,60,18,35,34.27083333,-118.2812213,T,0.1699,0.1237,0.0282,0,20210601835
253,2021060,2015,2021,60,20,15,34.27083333,-118.2812213,A,0.06385,0.04625,0.0068,0,20210602015
254,2021060,2015,2021,60,20,15,NA,NA,T,NA,NA,NA,NA,20210602015
255,2021060,2155,2021,60,21,55,34.27083333,-118.2812213,A,0.04919,0.0356,0.009,0,20210602155
256,2021061,1740,2021,61,17,40,NA,NA,T,NA,NA,NA,NA,20210611740
257,2021061,1920,2021,61,19,20,34.27083333,-118.2812213,T,0.05556,0.04024,0.009,0,20210611920
258,2021061,2100,2021,61,21,0,34.27083333,-118.2812213,A,0.04779,0.03461,0.0263,0,20210612100
259,2021061,2235,2021,61,22,35,NA,NA,A,NA,NA,NA,NA,20210612235
260,2021062,1825,2021,62,18,25,NA,NA,T,NA,NA,NA,NA,20210621825
261,2021062,2000,2021,62,20,0,NA,NA,T,NA,NA,NA,NA,20210622000
262,2021062,2005,2021,62,20,5,NA,NA,A,NA,NA,NA,NA,20210622005
263,2021062,2140,2021,62,21,40,NA,NA,A,NA,NA,NA,NA,20210622140
264,2021063,1730,2021,63,17,30,NA,NA,T,NA,NA,NA,NA,20210631730
265,2021063,1910,2021,63,19,10,34.27083333,-118.2812213,T,0.13066,0.09495,0.0143,0,20210631910
266,2021063,2045,2021,63,20,45,34.27083333,-118.2812213,A,0.14943,0.10865,0.0189,0,20210632045
267,2021063,2225,2021,63,22,25,NA,NA,A,NA,NA,NA,NA,20210632225
268,2021064,1815,2021,64,18,15,34.27083333,-118.2812213,T,0.15204,0.11063,0.0144,0,20210641815
269,2021064,1950,2021,64,19,50,NA,NA,A,NA,NA,NA,NA,20210641950
270,2021064,1950,2021,64,19,50,NA,NA,T,NA,NA,NA,NA,20210641950
271,2021064,2130,2021,64,21,30,34.27083333,-118.2812213,A,0.15339,0.11159,0.0187,0,20210642130
272,2021065,1715,2021,65,17,15,NA,NA,T,NA,NA,NA,NA,20210651715
273,2021065,1855,2021,65,18,55,34.27083333,-118.2812213,T,0.21257,0.15503,0.0226,0,20210651855
274,2021065,2030,2021,65,20,30,NA,NA,T,NA,NA,NA,NA,20210652030
275,2021065,2035,2021,65,20,35,34.27083333,-118.2812213,A,0.16252,0.11818,0.0124,0,20210652035
276,2021065,2210,2021,65,22,10,NA,NA,A,NA,NA,NA,NA,20210652210
277,2021066,1800,2021,66,18,0,NA,NA,T,NA,NA,NA,NA,20210661800
278,2021066,1940,2021,66,19,40,NA,NA,A,NA,NA,NA,NA,20210661940
279,2021066,1940,2021,66,19,40,NA,NA,T,NA,NA,NA,NA,20210661940
280,2021066,2115,2021,66,21,15,NA,NA,A,NA,NA,NA,NA,20210662115
281,2021067,1705,2021,67,17,5,NA,NA,T,NA,NA,NA,NA,20210671705
282,2021067,1845,2021,67,18,45,NA,NA,T,NA,NA,NA,NA,20210671845
283,2021067,2020,2021,67,20,20,NA,NA,A,NA,NA,NA,NA,20210672020
284,2021067,2020,2021,67,20,20,NA,NA,T,NA,NA,NA,NA,20210672020
285,2021067,2200,2021,67,22,0,NA,NA,A,NA,NA,NA,NA,20210672200
286,2021068,1750,2021,68,17,50,NA,NA,T,NA,NA,NA,NA,20210681750
287,2021068,1925,2021,68,19,25,NA,NA,A,NA,NA,NA,NA,20210681925
288,2021068,1925,2021,68,19,25,34.2625,-118.0476735,T,0.23167,0.16933,0.0078,0,20210681925
289,2021068,2105,2021,68,21,5,34.19583333,-118.2867404,A,0.23597,0.17224,0.0297,0,20210682105
290,2021069,1830,2021,69,18,30,NA,NA,T,NA,NA,NA,NA,20210691830
291,2021069,2005,2021,69,20,5,NA,NA,T,NA,NA,NA,NA,20210692005
292,2021069,2010,2021,69,20,10,NA,NA,A,NA,NA,NA,NA,20210692010
293,2021069,2150,2021,69,21,50,34.00416666,-118.2704456,A,0.56375,0.417,0.0149,0,20210692150
294,2021070,1735,2021,70,17,35,NA,NA,T,NA,NA,NA,NA,20210701735
295,2021070,1915,2021,70,19,15,34.07083333,-118.2125318,T,0.513,0.377,0.0143,0,20210701915
296,2021070,2055,2021,70,20,55,NA,NA,A,NA,NA,NA,NA,20210702055
297,2021070,2230,2021,70,22,30,NA,NA,A,NA,NA,NA,NA,20210702230
298,2021071,1820,2021,71,18,20,34.15416666,-118.0370177,T,0.41856,0.3075,0.0208,0,20210711820
299,2021071,1955,2021,71,19,55,NA,NA,A,NA,NA,NA,NA,20210711955
300,2021071,1955,2021,71,19,55,NA,NA,T,NA,NA,NA,NA,20210711955
301,2021071,2135,2021,71,21,35,NA,NA,A,NA,NA,NA,NA,20210712135
302,2021072,1725,2021,72,17,25,NA,NA,T,NA,NA,NA,NA,20210721725
303,2021072,1900,2021,72,19,0,34.27083333,-118.2812213,T,0.29537,0.21604,0.0196,0,20210721900
304,2021072,2040,2021,72,20,40,34.1875,-118.2851268,A,0.3396,0.24881,0.0171,0,20210722040
